Cod_cliente,Ultima_Compra,Total_transacoes,Valor_total_gasto,Avg_transacao,diversidade_produtos,Dia_fav_compra,UK,Gastos_medios_mensais,Desvio_padrao_gastos_mensais,Tendencia_gastos
15977,17,65,1054.73,16.23,48,1,1,527.365,242.86996613414348,343.47
15978,77,49,1098.78,22.42,49,4,1,1098.78,0.0,0.0
15980,88,43,2398.86,55.79,40,0,1,1199.43,621.1933072723821,878.5000000000001
15981,24,97,3408.48,35.14,53,4,1,426.06,131.59574113820813,9.704761904761908
15983,22,113,1475.02,13.05,82,3,1,737.51,580.9023628803725,-821.52
15984,2,270,2837.67,10.51,217,6,1,354.70875,355.3959665112985,94.05535714285713
15985,123,37,1142.42,30.88,29,6,1,571.21,464.3853074764532,-656.74
15986,30,14,168.12,12.01,14,2,1,168.12,0.0,0.0
15987,12,140,1451.28,10.37,110,3,1,290.25600000000003,121.10223874891827,26.320999999999998
15988,19,27,158.03,5.85,26,6,1,158.03,0.0,0.0
15990,44,52,792.11,15.23,52,2,1,396.055,7.516545084012996,-10.629999999999995
15992,3,3,41.989999999999995,14.0,3,1,1,41.989999999999995,0.0,0.0
15993,8,551,2788.87,5.06,334,2,1,929.6233333333333,601.2442934725728,-525.02
15994,54,35,427.07,12.2,31,6,1,427.07,0.0,0.0
15996,88,130,1060.68,8.16,103,0,1,176.78,56.04233399850508,-26.086857142857145
15998,36,506,3089.97,6.11,370,1,1,617.994,266.152343837134,-108.849
16000,2,9,12393.7,1377.08,9,2,1,12393.7,0.0,0.0
16003,29,103,2735.37,26.56,82,3,1,683.8425,497.0690199140692,-125.309
16005,12,218,615.39,2.82,173,6,1,205.13,101.25890973144041,69.86
16006,211,8,101.4,12.68,8,3,1,101.4,0.0,0.0
16007,47,385,1701.94,4.42,221,6,1,567.3133333333334,347.44235353988336,299.37
16008,23,33,478.78,14.51,29,2,1,159.59333333333333,28.040906428525687,4.459999999999994
16009,22,90,992.71,11.03,68,6,1,330.90333333333336,167.86718450409938,-160.215
16010,245,86,407.5,4.74,62,6,1,203.75,132.44110011624034,187.29999999999998
16011,8,212,3362.71,15.86,99,3,1,305.7009090909091,180.50962425613466,9.373909090909088
16012,35,94,1415.29,15.06,87,4,1,471.7633333333333,258.99923577750826,-40.94
16014,37,145,662.38,4.57,123,6,1,220.79333333333332,76.53463028808157,-65.24
16015,3,181,705.1,3.9,145,4,1,235.0333333333333,56.93730089610267,-48.83499999999999
16016,3,235,1508.76,6.42,156,2,1,251.46,144.60355929229405,-23.598285714285712
16017,47,32,211.88,6.62,26,6,1,211.88,0.0,0.0
16018,39,28,408.9,14.6,26,6,1,204.45,60.1747870789752,85.1
16019,46,160,3786.24,23.66,133,1,1,540.8914285714285,340.92933282566395,23.692857142857143
16020,16,46,851.01,18.5,42,2,1,425.505,131.9390543015979,-186.58999999999997
16022,260,76,628.28,8.27,68,3,1,628.28,0.0,0.0
16023,46,101,719.81,7.13,90,1,1,239.9366666666667,74.71261763138362,20.64
16024,12,62,245.95999999999998,3.97,60,6,1,245.95999999999998,0.0,0.0
16025,29,28,439.65999999999997,15.7,28,3,1,439.65999999999997,0.0,0.0
16026,43,32,236.09,7.38,30,3,1,236.09,0.0,0.0
16027,91,16,934.62,58.41,11,3,1,186.924,120.84333299772895,-44.87400000000001
16030,309,29,331.24,11.42,28,3,1,331.24,0.0,0.0
16031,92,100,548.94,5.49,91,3,1,274.47,44.066894603545656,-62.31999999999999
16033,5,1137,8816.4,7.75,538,6,1,678.1846153846153,340.2931791023583,32.82060439560439
16034,196,22,437.70000000000005,19.9,18,1,1,218.85000000000002,92.27743494484446,130.50000000000003
16036,87,55,758.9200000000001,13.8,55,1,1,379.46000000000004,269.73295275142044,381.46000000000004
16037,269,39,855.02,21.92,37,1,1,285.00666666666666,28.993491223606263,-24.449999999999985
16038,7,26,471.78,18.15,24,6,1,157.26,138.29946963021948,-119.25
16040,65,65,1313.55,20.21,57,2,1,437.84999999999997,15.665516269820138,7.469999999999998
16041,30,6,3166.4,527.73,6,3,1,1583.2,1635.6794062407218,-2313.2
16042,22,71,1197.27,16.86,68,3,1,299.3175,192.82667474098773,83.575
16043,37,39,773.99,19.85,30,2,1,193.4975,92.54866120947763,-55.061000000000014
16045,119,83,1340.7,16.15,71,1,1,335.175,221.77487271254756,-129.06
16048,373,8,256.44,32.06,8,2,1,256.44,0.0,0.0
16049,40,312,1111.79,3.56,248,4,1,555.895,95.65033429110427,135.26999999999998
16050,173,10,137.9,13.79,10,6,1,137.9,0.0,0.0
16052,54,34,362.06,10.65,34,6,1,362.06,0.0,0.0
16053,32,84,1511.95,18.0,81,1,1,755.975,520.7346468692092,-736.4300000000001
16054,145,70,783.9,11.2,70,6,1,783.9,0.0,0.0
16055,220,8,134.8,16.85,8,1,1,134.8,0.0,0.0
16056,45,68,664.85,9.78,66,1,1,664.85,0.0,0.0
16057,16,121,2263.12,18.7,109,0,1,565.78,163.47593971794953,21.38599999999999
16059,65,180,1459.8600000000001,8.11,126,2,1,243.31000000000003,136.74136608941714,17.976571428571432
16062,9,64,1153.62,18.03,50,4,1,288.405,79.27797907784147,25.310000000000006
16063,260,23,335.32,14.58,23,3,1,335.32,0.0,0.0
16065,365,74,372.09,5.03,71,3,1,372.09,0.0,0.0
16066,16,102,1521.87,14.92,77,6,1,507.28999999999996,176.38505633981583,173.91000000000003
16070,22,33,852.15,25.82,32,0,1,852.15,0.0,0.0
16071,44,21,326.24,15.54,21,2,1,326.24,0.0,0.0
16072,288,23,584.3199999999999,25.41,23,3,1,584.3199999999999,0.0,0.0
16073,297,1,122.4,122.4,1,1,1,122.4,0.0,0.0
16076,3,129,2234.73,17.32,71,3,1,319.2471428571429,142.25341281369265,-19.182499999999994
16078,283,1,79.2,79.2,1,1,1,79.2,0.0,0.0
16079,16,21,1352.0,64.38,18,6,1,676.0,237.27675149495784,335.55999999999995
16080,81,10,217.16,21.72,10,0,1,108.58,30.66015003224869,-43.359999999999985
16081,56,227,2806.9,12.37,175,1,1,561.3799999999999,592.1130169570671,130.37800000000001
16083,100,31,1317.62,42.5,31,1,1,658.81,453.7221372161601,641.66
16084,299,38,436.18,11.48,38,6,1,436.18,0.0,0.0
16085,23,167,981.51,5.88,123,2,1,196.302,71.54258256451189,9.700000000000003
16086,59,39,1121.39,28.75,24,1,1,224.27799999999996,89.84399685009566,30.031000000000002
16091,154,18,315.06,17.5,16,2,1,157.53,0.3959797974644682,0.5600000000000023
16092,114,51,817.86,16.04,37,2,1,272.62,44.26737060183268,-43.370000000000005
16093,106,1,17.0,17.0,1,3,1,17.0,0.0,0.0
16094,11,63,1078.23,17.11,48,3,1,539.115,405.90050560451385,574.03
16096,264,12,320.62,26.72,12,6,1,320.62,0.0,0.0
16097,240,10,185.04999999999998,18.5,10,2,1,185.04999999999998,0.0,0.0
16098,87,67,2005.63,29.93,34,1,1,286.5185714285714,106.96885721688216,-25.83178571428572
16099,50,39,731.9,18.77,29,3,1,243.9666666666667,92.91438711703012,-89.25
16101,70,76,1290.7,16.98,76,4,1,1290.7,0.0,0.0
16102,42,57,1842.14,32.32,41,2,1,614.0466666666667,202.24355053581647,-195.22999999999996
16103,7,48,1429.64,29.78,30,2,1,285.928,186.87763568709872,-104.998
16104,61,29,302.36,10.43,28,6,1,302.36,0.0,0.0
16105,248,13,336.96,25.92,13,1,1,336.96,0.0,0.0
16106,65,6,108.38,18.06,6,2,1,108.38,0.0,0.0
16107,17,31,3204.1600000000003,103.36,16,4,1,534.0266666666668,218.27574841623309,57.910857142857154
16108,84,48,842.5,17.55,48,4,1,842.5,0.0,0.0
16109,218,18,611.88,33.99,18,3,1,305.94,12.812774875100244,-18.120000000000005
16110,45,354,1337.48,3.78,283,1,1,445.82666666666665,182.3638331285382,116.92499999999998
16112,143,16,195.74,12.23,15,0,1,97.86999999999999,54.12195303201834,-76.53999999999999
16113,183,30,161.38,5.38,30,3,1,161.38,0.0,0.0
16114,170,8,135.75000000000003,16.97,8,2,1,135.75000000000003,0.0,0.0
16115,9,284,1667.97,5.87,169,6,1,208.49625,77.13435086865364,10.521071428571426
16116,211,34,612.78,18.02,34,3,1,612.78,0.0,0.0
16117,189,30,232.21,7.74,30,4,1,232.21,0.0,0.0
16119,8,16,423.36,26.46,14,2,1,211.68,138.3100864000887,-195.60000000000002
16120,59,30,1309.14,43.64,26,1,1,1309.14,0.0,0.0
16121,57,212,867.11,4.09,170,3,1,433.555,206.00141856307692,291.33000000000004
16122,73,38,684.42,18.01,26,4,1,171.10500000000002,87.73196053890508,24.162
16123,51,16,307.78000000000003,19.24,16,2,1,307.78000000000003,0.0,0.0
16124,317,11,249.0,22.64,11,2,1,249.0,0.0,0.0
16125,367,13,289.35,22.26,13,1,1,289.35,0.0,0.0
16126,29,117,6287.77,53.74,57,3,1,1571.9425,806.1446492772457,597.921
16127,39,40,656.25,16.41,40,0,1,656.25,0.0,0.0
16128,17,89,1880.22,21.13,76,4,1,470.055,177.6046105820454,65.054
16131,51,78,3506.54,44.96,55,2,1,876.635,314.5647915771885,52.085999999999956
16133,3,338,14589.04,43.16,219,1,1,1326.2763636363636,1103.784891328675,-15.90963636363637
16134,21,35,618.09,17.66,34,4,1,309.045,36.0836590439495,51.02999999999997
16135,262,21,517.55,24.65,21,1,1,517.55,0.0,0.0
16136,59,37,709.38,19.17,35,1,1,236.46,147.68256227463013,123.71999999999998
16139,18,31,635.4100000000001,20.5,25,0,1,211.80333333333337,102.40842364441187,94.62
16140,65,35,725.1800000000001,20.72,32,2,1,362.59,337.2192239478645,476.9
16141,88,30,620.4,20.68,30,0,1,620.4,0.0,0.0
16142,249,37,535.34,14.47,37,0,1,535.34,0.0,0.0
16143,3,117,2424.94,20.73,75,1,1,484.988,187.69675455372158,-69.78500000000001
16144,246,1,175.2,175.2,1,3,1,175.2,0.0,0.0
16145,8,224,3799.4900000000002,16.96,134,2,1,379.949,112.40397308616612,19.030848484848487
16146,157,29,734.13,25.31,26,3,1,244.71000000000004,157.3249144287071,-155.34500000000003
16147,133,22,375.0,17.05,22,4,1,375.0,0.0,0.0
16148,296,1,76.32000000000001,76.32,1,2,1,76.32000000000001,0.0,0.0
16149,4,18,280.52,15.58,18,2,1,140.26,33.12088163077788,-46.84
16150,42,117,2053.02,17.55,91,0,1,410.604,104.21203543737164,-40.90900000000001
16152,268,29,1829.04,63.07,29,2,1,1829.04,0.0,0.0
16153,49,89,1824.23,20.5,78,4,1,364.846,250.11651151013604,130.79000000000002
16156,8,130,3122.04,24.02,108,3,1,390.255,129.94611014900423,3.8664285714285658
16157,15,18,656.69,36.48,12,2,1,328.345,226.3095253187545,320.05
16159,281,14,348.2,24.87,14,3,1,348.2,0.0,0.0
16160,65,20,1025.44,51.27,20,3,1,512.72,409.0188465095466,-578.44
16161,1,474,5575.56,11.76,286,1,1,506.86909090909097,232.53755204072075,19.477818181818186
16162,252,2,37.4,18.7,2,4,1,37.4,0.0,0.0
16163,232,6,856.6,142.77,5,3,1,428.30000000000007,18.80904037956216,-26.599999999999966
16164,17,34,822.48,24.19,27,1,1,411.24,234.589745726449,331.76
16168,10,98,3787.6,38.65,57,1,1,344.3272727272727,228.5122057173712,39.334818181818186
16169,8,85,1822.97,21.45,71,3,1,455.7425,147.6011572617234,-48.351000000000006
16170,50,125,1885.05,15.08,106,3,1,377.01000000000005,139.15641936324755,-61.088000000000015
16171,59,3,73.19999999999999,24.4,3,1,1,73.19999999999999,0.0,0.0
16172,95,69,1140.21,16.52,52,0,1,285.0525,73.30614770717848,31.847
16173,15,84,1418.32,16.88,70,4,1,472.7733333333333,246.61654776866317,-166.375
16174,126,23,1009.55,43.89,19,0,1,504.775,283.65588527298354,-401.15000000000003
16175,94,58,1037.5900000000001,17.89,45,3,1,259.39750000000004,45.675668486259354,15.930999999999994
16177,50,15,331.95,22.13,15,3,1,331.95,0.0,0.0
16178,138,8,197.9,24.74,8,6,1,197.9,0.0,0.0
16179,60,11,215.83,19.62,11,0,1,215.83,0.0,0.0
16180,100,162,10254.18,63.3,90,4,1,2050.8360000000002,1140.6852605911938,604.2389999999999
16181,73,11,305.54,27.78,11,1,1,305.54,0.0,0.0
16182,72,28,6617.65,236.34,17,2,1,1654.4125,620.7332872968335,348.095
16183,67,15,338.71000000000004,22.58,15,0,1,338.71000000000004,0.0,0.0
16184,64,45,1158.79,25.75,26,4,1,231.75799999999998,126.52544198697747,17.085000000000004
16185,16,31,529.41,17.08,31,3,1,264.705,99.41214236701671,-140.59
16186,22,218,4006.94,18.38,87,1,1,500.8675,224.08875070573524,56.90238095238095
16187,31,295,6911.4400000000005,23.43,160,3,1,863.9300000000001,494.8437383659614,-48.275952380952376
16188,44,67,981.86,14.65,65,2,1,327.2866666666667,207.3851523936401,-169.46999999999997
16189,15,11,215.48,19.59,9,3,1,107.74,51.95820628158751,-73.47999999999999
16190,40,6,215.08,35.85,6,6,1,215.08,0.0,0.0
16191,2,134,5180.52,38.66,65,1,1,740.0742857142857,384.93829405317865,-8.708571428571416
16193,236,19,314.45,16.55,19,6,1,314.45,0.0,0.0
16198,75,15,400.68100000000004,26.71,15,6,1,400.68100000000004,0.0,0.0
16200,4,179,1080.6200000000001,6.04,149,0,1,540.31,14.509831149947983,-20.520000000000095
16201,3,111,1863.47,16.79,74,1,1,465.8675,114.65537968916531,70.90099999999998
16202,360,18,365.27,20.29,18,1,1,365.27,0.0,0.0
16203,58,35,592.9,16.94,27,2,1,148.225,65.05076863496694,4.410000000000002
16204,23,57,405.71,7.12,45,2,1,405.71,0.0,0.0
16205,30,97,754.78,7.78,72,0,1,251.59333333333333,126.31140737610886,110.065
16206,54,63,537.0600000000001,8.52,52,6,1,134.265,18.260190762055768,-10.864000000000008
16207,25,19,394.38,20.76,19,0,1,394.38,0.0,0.0
16208,44,66,664.26,10.06,61,2,1,332.13,233.9957760302523,-330.92
16209,88,46,2262.62,49.19,37,0,1,565.6550000000001,691.5653814595793,-186.63600000000002
16210,1,122,21076.3,172.76,73,2,1,2634.5375,2460.3535419630243,-113.74666666666664
16211,88,23,547.02,23.78,23,0,1,547.02,0.0,0.0
16212,19,41,690.34,16.84,40,1,1,345.17,216.3463907718361,-305.96000000000004
16213,78,6,159.0,26.5,6,3,1,159.0,0.0,0.0
16214,170,44,1062.75,24.15,36,1,1,354.25,171.87380515948325,-114.945
16215,80,14,242.35,17.31,14,1,1,242.35,0.0,0.0
16216,267,37,914.9300000000001,24.73,37,3,1,914.9300000000001,0.0,0.0
16217,235,15,304.25,20.28,13,2,1,152.125,43.66384373826929,-61.749999999999986
16218,29,84,3084.68,36.72,56,2,1,514.1133333333333,275.6459058042885,0.4457142857142815
16221,36,97,864.86,8.92,90,3,1,288.2866666666667,226.38988279809092,191.375
16222,318,137,846.72,6.18,120,1,1,846.72,0.0,0.0
16224,57,96,1295.3,13.49,90,3,1,431.7666666666667,110.28872577617959,-56.89500000000001
16225,44,134,1096.32,8.18,109,0,1,274.08,131.58669866922972,-65.266
16226,203,8,255.12,31.89,6,0,1,127.56,4.5820519420888255,-6.480000000000004
16227,225,6,314.22,52.37,6,3,1,314.22,0.0,0.0
16229,87,47,1010.6,21.5,46,1,1,505.29999999999995,208.0308150250823,294.2
16230,189,35,542.03,15.49,32,1,1,271.015,6.950859659063731,-9.829999999999984
16232,43,37,990.88,26.78,24,6,1,330.29333333333335,55.957811191408595,-50.315000000000026
16233,71,22,536.6800000000001,24.39,22,3,1,178.89333333333335,31.390510243277888,31.390000000000015
16235,40,45,857.3100000000001,19.05,41,0,1,214.32750000000001,88.43934508087072,33.509
16236,78,20,432.2,21.61,20,3,1,432.2,0.0,0.0
16239,56,19,414.2,21.8,18,4,1,207.1,199.1212695821318,-281.6
16240,24,135,3718.8,27.55,126,4,1,1859.4,48.945931393732764,69.22000000000003
16241,9,662,2607.87,3.94,347,2,1,260.787,170.01646731027756,25.654
16242,8,294,3603.21,12.26,184,0,1,600.535,450.1336576062714,161.77114285714285
16243,33,51,409.1,8.02,49,6,1,204.55,14.707821048680186,-20.799999999999983
16244,211,91,1522.75,16.73,88,3,1,761.375,417.5536253584682,-590.5100000000001
16245,23,90,1413.66,15.71,80,2,1,471.22,164.79771721719936,94.99000000000001
16247,170,16,114.56,7.16,16,2,1,114.56,0.0,0.0
16248,61,7,152.94,21.85,7,6,1,152.94,0.0,0.0
16249,52,69,1800.07,26.09,67,3,1,360.014,276.2201049525541,-102.82599999999998
16250,261,24,389.44,16.23,22,2,1,194.72000000000003,44.43459012976266,-62.84
16253,66,123,3683.86,29.95,114,1,1,1841.93,200.1536454826641,283.05999999999995
16255,16,270,2619.91,9.7,146,6,1,374.27285714285716,185.69826105040096,31.293214285714285
16256,266,13,752.4300000000001,57.88,13,4,1,752.4300000000001,0.0,0.0
16257,176,1,21.95,21.95,1,3,1,21.95,0.0,0.0
16258,45,135,5203.51,38.54,111,1,1,1040.702,287.0985327722871,81.37800000000001
16260,50,18,1035.45,57.53,18,3,1,1035.45,0.0,0.0
16261,17,124,746.83,6.02,98,3,1,186.7075,48.393175396950326,-23.105
16265,9,256,5347.0,20.89,163,4,1,763.8571428571429,413.55457337229734,-77.24821428571427
16266,73,61,861.89,14.13,44,1,1,172.378,113.94412937927078,-54.876000000000005
16268,71,44,617.65,14.04,44,3,1,617.65,0.0,0.0
16270,353,54,1141.24,21.13,54,1,1,1141.24,0.0,0.0
16271,15,132,1414.24,10.71,88,3,1,353.56,174.16469848967677,100.30000000000003
16272,116,25,411.7,16.47,25,0,1,411.7,0.0,0.0
16274,373,65,337.75,5.2,63,2,1,337.75,0.0,0.0
16275,196,33,559.87,16.97,33,4,1,559.87,0.0,0.0
16276,176,6,810.6,135.1,6,3,1,810.6,0.0,0.0
16278,100,23,566.38,24.63,23,2,1,566.38,0.0,0.0
16279,21,107,1509.58,14.11,102,1,1,503.1933333333333,238.59528941983186,209.75999999999996
16281,72,17,2062.06,121.3,17,2,1,2062.06,0.0,0.0
16282,339,11,168.3,15.3,11,1,1,168.3,0.0,0.0
16283,5,165,1569.11,9.51,116,6,1,313.822,248.37080679902778,47.265
16284,31,109,823.97,7.56,87,1,1,411.985,17.79787768246539,25.170000000000016
16287,169,8,142.5,17.81,8,3,1,142.5,0.0,0.0
16292,121,17,302.25,17.78,17,2,1,302.25,0.0,0.0
16293,21,118,2248.9900000000002,19.06,102,4,1,374.8316666666667,56.93195391576393,3.2677142857142956
16295,9,79,1328.55,16.82,70,2,1,664.275,39.633335085505955,-56.049999999999955
16297,268,20,301.9,15.1,20,2,1,301.9,0.0,0.0
16298,22,27,598.2,22.16,22,2,1,199.4,73.7485701556308,65.17999999999999
16302,126,11,233.22,21.2,11,4,1,233.22,0.0,0.0
16303,25,162,5360.63,33.09,119,1,1,1786.8766666666668,1256.5540774806843,248.55999999999995
16305,138,22,361.22,16.42,22,6,1,361.22,0.0,0.0
16306,213,41,632.27,15.42,36,4,1,158.0675,141.60758298316279,8.516999999999998
16308,37,4,2560.0,640.0,1,2,1,640.0,261.2789058968723,192.0
16309,106,42,706.57,16.82,39,2,1,353.28499999999997,26.99026583789055,38.170000000000016
16311,17,37,616.26,16.66,35,4,1,308.13,132.11583099689454,-186.84
16313,3,16,274.15000000000003,17.13,16,4,1,137.075,43.19715326268618,-61.09
16315,330,14,226.37,16.17,14,3,1,226.37,0.0,0.0
16316,64,151,2938.91,19.46,120,3,1,489.8183333333333,311.4072758569823,-19.698571428571427
16317,119,69,1341.65,19.44,64,4,1,447.2166666666667,131.89778100230998,-131.225
16318,35,19,328.15000000000003,17.27,19,4,1,328.15000000000003,0.0,0.0
16319,217,3,404.40000000000003,134.8,3,4,1,404.40000000000003,0.0,0.0
16320,172,56,1038.46,18.54,56,1,0,519.23,471.5695123733086,-666.9000000000001
16321,72,12,373.65000000000003,31.14,7,0,0,124.55,32.64019760969593,31.125
16322,1,37,326.75,8.83,28,3,1,163.375,70.2934851177547,-99.41000000000001
16323,196,1,207.50000000000003,207.5,1,4,1,207.50000000000003,0.0,0.0
16324,128,118,428.68,3.63,100,2,1,214.34,67.57112401018648,95.56
16325,46,18,594.24,33.01,14,3,1,198.08,24.316883023940388,-6.300000000000011
16326,5,319,3110.96,9.75,158,6,1,345.6622222222222,178.04697314036102,22.785666666666668
16327,14,318,3813.62,11.99,141,1,1,635.6033333333334,83.20910903661134,34.89314285714286
16330,17,39,251.91,6.46,39,1,1,125.955,108.88737323491645,153.99
16332,28,153,1593.2,10.41,125,2,1,265.53333333333336,117.52783562487086,14.398857142857143
16337,36,10,151.05,15.1,10,3,1,151.05,0.0,0.0
16338,157,11,214.8,19.53,11,1,1,214.8,0.0,0.0
16339,284,20,109.95,5.5,17,0,1,109.95,0.0,0.0
16340,107,153,549.07,3.59,124,2,1,549.07,0.0,0.0
16341,24,77,1971.8700000000001,25.61,60,3,1,657.29,190.8479344923596,-178.83499999999998
16342,75,15,322.41,21.49,10,0,1,80.6025,42.971068076866175,-32.650999999999996
16343,16,47,370.48,7.88,29,2,1,370.48,0.0,0.0
16344,158,2,101.10000000000001,50.55,1,0,1,101.10000000000001,0.0,0.0
16345,44,38,575.41,15.14,35,2,1,575.41,0.0,0.0
16347,11,92,887.65,9.65,61,3,1,887.65,0.0,0.0
16348,32,234,1467.11,6.27,156,2,1,293.42199999999997,140.94809690095144,7.887999999999988
16349,290,9,53.5,5.94,9,1,1,53.5,0.0,0.0
16350,21,57,1116.47,19.59,40,3,1,279.1175,151.69041463344567,-54.05299999999998
16351,332,8,153.9,19.24,8,1,1,153.9,0.0,0.0
16352,17,28,494.44,17.66,28,1,1,494.44,0.0,0.0
16353,3,94,6675.71,71.02,51,2,1,606.8827272727273,450.4345263873743,61.370909090909095
16354,63,39,395.8,10.15,38,1,1,197.9,237.8707211911546,-336.4
16356,197,31,211.77,6.83,20,0,1,70.58999999999999,59.38179266408181,2.835000000000001
16357,33,34,658.88,19.38,31,6,1,219.62666666666667,157.26674675001493,131.515
16358,1,109,2027.5,18.6,82,2,1,506.87500000000006,111.13017846951688,-29.95800000000001
16359,7,66,1750.92,26.53,39,3,1,194.54666666666668,99.17362829905943,0.12166666666666687
16360,4,662,3512.53,5.31,365,1,1,878.1325,338.0063396224988,112.73899999999999
16361,9,106,896.66,8.46,87,3,1,298.8866666666667,33.27359513688492,-21.289999999999992
16362,32,81,734.77,9.07,58,4,1,244.92333333333332,122.95513382259945,-82.48
16363,53,5,109.36000000000001,21.87,5,0,1,109.36000000000001,0.0,0.0
16364,11,53,707.04,13.34,48,0,1,353.52,8.442854967367396,11.939999999999998
16365,17,51,1540.42,30.2,45,1,1,308.084,245.01335214636774,55.185
16366,18,18,327.3,18.18,18,0,1,327.3,0.0,0.0
16367,37,130,804.49,6.19,123,2,1,402.245,327.15709445158,462.6700000000001
16368,2,76,497.43,6.55,58,2,1,248.715,76.03519218098948,-107.53000000000003
16369,18,116,1551.58,13.38,90,0,1,517.1933333333333,174.80457211793214,173.76000000000002
16370,82,228,1320.56,5.79,143,6,1,330.14,67.58066340800943,41.12199999999999
16372,33,97,367.93,3.79,86,6,1,367.93,0.0,0.0
16374,66,110,465.08,4.23,100,1,1,232.54000000000002,107.81964199532479,152.48000000000002
16376,8,125,987.01,7.9,104,1,1,493.505,538.4547428057441,-761.49
16377,267,5,676.2,135.24,5,3,1,676.2,0.0,0.0
16378,247,23,362.95,15.78,22,2,1,181.47500000000002,149.30559684753953,-211.15
16379,4,108,2157.4,19.98,87,2,1,719.1333333333333,484.56425016021706,-38.620000000000005
16380,61,32,1780.59,55.64,28,6,1,1780.59,0.0,0.0
16383,74,102,668.36,6.55,80,2,1,334.17999999999995,34.95935926186293,49.44
16384,89,33,584.5,17.71,33,0,1,292.25,165.25085476329616,-233.70000000000002
16385,60,59,555.89,9.42,52,0,1,185.2966666666667,83.61720775853098,66.405
16386,28,88,317.2,3.6,76,4,1,158.60000000000002,137.88582233137677,195.0
16387,322,4,94.36,23.59,4,4,1,94.36,0.0,0.0
16389,53,34,1382.0700000000002,40.65,33,0,1,345.5175,181.4673918136993,40.915000000000006
16392,269,45,221.19,4.92,41,1,1,221.19,0.0,0.0
16393,2,330,3046.21,9.23,120,2,1,304.621,161.61408082562332,28.2890303030303
16394,56,83,1555.34,18.74,61,2,1,311.06800000000004,3.076730407429308,0.40099999999999913
16395,60,210,1486.9,7.08,150,3,1,371.72499999999997,137.04909692028863,-91.934
16398,154,82,1705.8,20.8,75,3,1,852.9000000000001,448.37640995038987,-634.1
16399,19,72,406.77,5.65,67,6,1,203.385,37.86556813253963,53.55000000000001
16400,94,29,303.93,10.48,28,1,1,303.93,0.0,0.0
16401,1,186,4098.32,22.03,66,6,1,409.832,176.4496857337965,7.127757575757572
16402,264,60,299.6,4.99,55,6,1,149.8,87.6812408671319,-124.00000000000001
16403,312,10,177.5,17.75,10,0,1,177.5,0.0,0.0
16404,70,23,443.05,19.26,23,4,1,443.05,0.0,0.0
16405,302,5,167.25,33.45,3,2,1,167.25,0.0,0.0
16406,18,62,163.07,2.63,54,0,1,163.07,0.0,0.0
16407,12,172,2126.93,12.37,99,6,1,265.86625,115.44047939924958,20.490595238095228
16409,36,232,2028.88,8.75,145,0,1,405.776,161.81295291168755,52.334
16411,19,45,214.65,4.77,41,6,1,107.325,34.18861287036957,-48.349999999999994
16412,53,35,151.83,4.34,25,0,1,151.83,0.0,0.0
16413,56,31,262.2,8.46,30,4,1,262.2,0.0,0.0
16414,21,7,126.25,18.04,5,4,1,63.125,17.4301821562484,24.650000000000006
16415,44,54,210.35,3.9,45,2,1,210.35,0.0,0.0
16416,26,71,1051.4,14.81,59,4,1,525.7,216.40295931433104,-306.04
16418,44,102,675.27,6.62,76,2,1,225.09,80.53246053610931,80.50000000000001
16419,112,51,972.23,19.06,36,2,1,243.05749999999998,19.075503269900903,-12.387
16423,24,18,346.12,19.23,18,1,1,346.12,0.0,0.0
16424,191,5,133.56,26.71,5,2,1,133.56,0.0,0.0
16425,302,21,302.7,14.41,21,3,1,302.7,0.0,0.0
16426,2,372,1908.25,5.13,211,4,1,381.65,115.54732298932764,51.037000000000006
16427,263,9,241.06,26.78,8,0,1,120.53,15.1745115242633,21.459999999999994
16429,106,2,284.55,142.28,2,3,1,284.55,0.0,0.0
16430,57,6,300.85,50.14,6,3,1,300.85,0.0,0.0
16431,213,83,642.81,7.74,51,1,1,321.405,31.855160492453955,-45.05000000000001
16432,64,8,287.40000000000003,35.93,8,3,1,287.40000000000003,0.0,0.0
16433,28,17,184.26,10.84,17,4,1,184.26,0.0,0.0
16434,29,109,1522.25,13.97,88,6,1,253.70833333333334,124.47350295009242,8.448285714285715
16438,5,132,798.35,6.05,74,6,1,199.5875,68.97422290247279,-1.7069999999999994
16440,7,282,3640.67,12.91,186,4,1,910.1675,518.3144120689038,142.89499999999998
16441,67,24,381.2,15.88,22,0,1,190.6,28.849956672411146,-40.80000000000001
16442,1,174,616.79,3.54,161,1,1,205.59666666666666,70.4999364065907,14.049999999999995
16444,46,84,654.67,7.79,68,6,1,163.6675,91.82715552420572,16.288999999999998
16445,33,63,230.51,3.66,62,6,1,230.51,0.0,0.0
16447,135,36,259.01,7.19,34,2,1,259.01,0.0,0.0
16448,198,20,188.89000000000001,9.44,19,2,1,188.89000000000001,0.0,0.0
16449,197,40,707.69,17.69,40,4,1,353.845,88.87625132733717,-125.69
16450,149,11,311.92,28.36,11,2,1,311.92,0.0,0.0
16451,87,14,266.97,19.07,14,1,1,266.97,0.0,0.0
16454,64,1,5.9,5.9,1,3,1,5.9,0.0,0.0
16455,63,99,1841.18,18.6,69,4,1,368.236,170.0060748326365,-25.246000000000016
16456,99,111,2158.37,19.44,80,6,1,431.674,240.05464873649083,-98.47200000000001
16457,218,9,208.36,23.15,9,3,1,208.36,0.0,0.0
